http://justincalleja.com/blog/marionette-compositeview-an-example/, http://justincalleja.com/2015/02/08/marionette-compositeview-an-example/
http://justincalleja.com/blog/sequential-control-flow-with-lodash-or-underscore/, http://justincalleja.com/2015/03/08/sequential-control-flow-with-lodash-or-underscore/
http://justincalleja.com/blog/setting-up-karma-with-mocha-chai-and-requirejs/, http://justincalleja.com/2014/12/26/setting-up-karma-with-mocha-chai-and-requirejs/
